,TicketID,Summary,unclean,Top1Grams,Top2Grams,Top3Grams,Top4Grams,Automation Category
2400,876014,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2401,904685,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2402,1034612,need admin access,Need Admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2403,893240,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2404,1075917,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2405,772223,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2406,1088193,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2407,490363,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2408,914743,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2409,781831,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2410,1120283,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2411,1120259,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2412,1021366,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2413,479058,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2414,526131,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2415,1018491,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2416,1075995,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2417,738181,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2418,18542,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2419,515446,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2420,1047843,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2421,453368,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2422,1086583,need admin right laptop,Need admin rights for my laptop,need,need admin,admin right laptop,need admin right laptop,Need Manual Analysis
2423,757665,need admin right laptop,need admin rights in laptop,need,need admin,admin right laptop,need admin right laptop,Need Manual Analysis
2424,987211,need configuration new laptop,Need all configuration for new laptop,need,new laptop,configuration new laptop,need configuration new laptop,Need Manual Analysis
2425,935768,need configuration new laptop,Need all configurations for new laptop,need,new laptop,configuration new laptop,need configuration new laptop,Need Manual Analysis
2426,789428,need state bw utilization report weekly basic,Need all state BW utilization report for weekly basics,need,utilization report,report weekly basic,bw utilization report weekly,Need Manual Analysis
2427,771087,need alu odc bw utilization report weekly basic,Need ALU ODC BW utilization report on weekly  basics,need,utilization report,utilization report weekly,bw utilization report weekly,Need Manual Analysis
2428,801887,need assistance install ms office,Need assistance to install MS office 2013,need,ms office,need assistance install,assistance install ms office,Need Manual Analysis
2429,966818,need assistance install ms office,Need assistance to install MS office 2013,need,ms office,need assistance install,assistance install ms office,Need Manual Analysis
2430,867840,need assistance install symantic mcafee,need assistance to install symantic n mcafee,need,assistance install,need assistance install,need assistance install symantic,Need Manual Analysis
2431,873059,need assistance install vpn da,need assistance to install VPN and DA,need,assistance install,need assistance install,need assistance install vpn,Need Manual Analysis
2432,979943,need base os installation,Need base os installation,need,os installation,need base os,need base os installation,Need Manual Analysis
2433,990730,need bitlocker recovery key,Need bitlocker recovery key,need,bitlocker recovery,need bitlocker recovery,need bitlocker recovery key,Need Manual Analysis
2434,700759,need bitlocker recovery key,need bitlocker recovery key,need,bitlocker recovery,need bitlocker recovery,need bitlocker recovery key,Need Manual Analysis
2435,957588,need citi utilization report,Need CITI utilization report,need,utilization report,citi utilization report,need citi utilization report,Need Manual Analysis
2436,943010,need clariication ipaddress,Need clariication for ipaddress,need,clariication ipaddress,need clariication ipaddress,No Pattern,Need Manual Analysis
2437,920645,need console emc fireall,need console of emc fireall,need,need console,need console emc,need console emc fireall,Need Manual Analysis
2438,993634,need device detail,need device details,need,need device,need device detail,No Pattern,Need Manual Analysis
2439,969124,need device detail connect switch,Need device details connected to the L2 switches,need,need device,need device detail,need device detail connect,Need Manual Analysis
2440,947317,need download lync communicator,Need download Lync communicator,need,lync communicator,download lync communicator,need download lync communicator,Need Manual Analysis
2441,807123,need federation access user,need federation access for user....,need,federation access,need federation access,need federation access user,Need Manual Analysis
2442,738733,need fedex label return sheet,Need Fedex label and return sheet,need,fedex label,fedex label return,fedex label return sheet,Need Manual Analysis
2443,901806,need free vlan ipsegment daimler project,Need free VLAN and IPsegment for Daimler project.,need,need free,ipsegment daimler project,need free vlan ipsegment,Need Manual Analysis
2444,1048960,need help password reset,Need help on password reset,need,password reset,help password reset,need help password reset,Need Manual Analysis
2445,608307,need mcafee safe boot key,Need McAfee safe boot key,need,safe boot,mcafee safe boot,mcafee safe boot key,Need Manual Analysis
2446,1041883,need mcaffe odc bw utilization report weekly basic,Need Mcaffe ODC BW utilization report on weekly  basics,need,utilization report,report weekly basic,bw utilization report weekly,Need Manual Analysis
2447,1083633,need monitor stand extended monitor,Need monitor Stand for extended Monitor,need,extended monitor,stand extended monitor,monitor stand extended monitor,Need Manual Analysis
2448,1128602,need ms office upgrade,need MS office to upgrade,need,ms office,need ms office,need ms office upgrade,Need Manual Analysis
2449,996839,need ms project instal,"Need MS Project , to be installed- barry.reeves@wipro.com",need,ms project,ms project instal,need ms project instal,Need Manual Analysis
2450,950440,need nw utilization report,need n/w utilization report,need,utilization report,need nw utilization,need nw utilization report,Need Manual Analysis
2451,1034948,need nationwide odc bw utilization report weekly basic,Need Nationwide ODC BW utilization report on weekly  basics,need,utilization report,utilization report weekly,bw utilization report weekly,Need Manual Analysis
2452,943106,need nonroutable ip requirement,Need non-routable ip requirement,need,ip requirement,need nonroutable ip,need nonroutable ip requirement,Need Manual Analysis
2453,858742,need os installation configuration,Need OS installation and configuration,need,os installation,os installation configuration,need os installation configuration,Need Manual Analysis
2454,850314,need os installation configuration,Need OS installation and configuration.,need,os installation,os installation configuration,need os installation configuration,Need Manual Analysis
2455,987401,need otp,Need otp,need,need otp,No Pattern,No Pattern,Need Manual Analysis
2456,1093256,need otp registration,need otp  registration,need,otp registration,need otp registration,No Pattern,Need Manual Analysis
2457,1031505,need sap software,need sap software,need,sap software,need sap software,No Pattern,Need Manual Analysis
2458,794450,need support,Need support for L1 call 655038,need,need support,No Pattern,No Pattern,Need Manual Analysis
2459,723990,need support,Need support for L1 call 748813,need,need support,No Pattern,No Pattern,Need Manual Analysis
2460,904380,need support instal extension google chrome,Need support in installing Extension on Google chrome,need,need support,instal extension google,need support instal extension,Need Manual Analysis
2461,904442,need tacacs log network device,Need TACACS logs for network device,need,tacacs log,need tacacs log,tacacs log network device,Need Manual Analysis
2462,675014,need target odc bw utilization report weekly basic,Need Target ODC BW utilization report on weekly  basics,need,utilization report,utilization report weekly,bw utilization report weekly,Need Manual Analysis
2463,978382,need bandwidth utilization report zna csssl vpn,Need the bandwidth utilization report for the for ZNA C2S-SSL VPN,need,utilization report,bandwidth utilization report,utilization report zna csssl,Need Manual Analysis
2464,978400,need ip address port enable rdp access virtual machine window azure note rdp available mention ip datum card need enable wipro network,Need the below IP Address & port to be enabled for RDP access to the Virtual Machine in Windows Azure. 23.100.114.225:56821 Note: RDP is available with the mentioned IP with Data card & hence we need this to be enabled in Wipro Network too.,need,need enable,need ip address,need ip address port,Need Manual Analysis
2465,965894,need week bandwidth utilization report avago ss,Need the last week bandwidth Utilization Report for Avago S2S,need,utilization report,bandwidth utilization report,utilization report avago ss,Need Manual Analysis
2466,819790,need new laptop,Need the New laptop,need,new laptop,need new laptop,No Pattern,Need Manual Analysis
2467,588387,need ip address pc access mac address bcbe user trang labplease assign ticket sjp network,Need this  IP address 10.101.80.200 for PC access.. MAC address BC-30-5B-E5-20-42... user is in trang LAB..please assign this ticket to SJP network team...,need,mac address,need ip address,pc access mac address,Need Manual Analysis
2468,611767,need replace hdd,need to  replace the HDD,need,need replace,need replace hdd,No Pattern,Need Manual Analysis
2469,703235,need access,need to access  support.wipro.com\webcast\webcast.exe,need,need access,No Pattern,No Pattern,Evaluate for Automation
2470,462664,need activate ms office,Need to activate MS office,need,ms office,activate ms office,need activate ms office,Need Manual Analysis
2471,728033,need activate ms office key,Need to activate MS office 2013 key,need,ms office,activate ms office,need activate ms office,Need Manual Analysis
